Measure,Location,Indicator,Time,Indicator_Status,Indicator_Value,Amount,Unemployment_Rate
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2016Q2,51,Information,491
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2017Q2,51,Information,525
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2018Q2,51,Information,600
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2019Q2,51,Information,662
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2020Q2,51,Information,221
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2016Q3,51,Information,331
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2015Q3,51,Information,507
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2017Q3,51,Information,491
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2018Q3,51,Information,732
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2019Q3,51,Information,523
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2015Q4,51,Information,418
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2016Q4,51,Information,389
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2018Q4,51,Information,604
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2019Q4,51,Information,549
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2017Q4,51,Information,486
Separations,Baltimore City WIA,Maryland Separations by Industry,2015Q1,51,Information,414
Separations,Baltimore City WIA,Maryland Separations by Industry,2016Q1,51,Information,364
Separations,Baltimore City WIA,Maryland Separations by Industry,2017Q1,51,Information,626
Separations,Baltimore City WIA,Maryland Separations by Industry,2020Q1,51,Information,822
Separations,Baltimore City WIA,Maryland Separations by Industry,2018Q1,51,Information,497
Separations,Baltimore City WIA,Maryland Separations by Industry,2019Q1,51,Information,564
Separations,Baltimore City WIA,Maryland Separations by Industry,2015Q2,51,Information,475
Separations,Baltimore City WIA,Maryland Separations by Industry,2016Q2,51,Information,429
Separations,Baltimore City WIA,Maryland Separations by Industry,2019Q2,51,Information,552
Separations,Baltimore City WIA,Maryland Separations by Industry,2020Q2,51,Information,TBD
Separations,Baltimore City WIA,Maryland Separations by Industry,2017Q2,51,Information,496
Separations,Baltimore City WIA,Maryland Separations by Industry,2018Q2,51,Information,530
Separations,Baltimore City WIA,Maryland Separations by Industry,2015Q3,51,Information,529
Separations,Baltimore City WIA,Maryland Separations by Industry,2016Q3,51,Information,480
Separations,Baltimore City WIA,Maryland Separations by Industry,2017Q3,51,Information,531
Separations,Baltimore City WIA,Maryland Separations by Industry,2018Q3,51,Information,939
Separations,Baltimore City WIA,Maryland Separations by Industry,2019Q3,51,Information,628
Separations,Baltimore City WIA,Maryland Separations by Industry,2016Q4,51,Information,633
Separations,Baltimore City WIA,Maryland Separations by Industry,2017Q4,51,Information,695
Separations,Baltimore City WIA,Maryland Separations by Industry,2019Q4,51,Information,675
Separations,Baltimore City WIA,Maryland Separations by Industry,2015Q4,51,Information,528
Separations,Baltimore City WIA,Maryland Separations by Industry,2018Q4,51,Information,750
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2015Q1,51,Information,5.8999999999999995
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2016Q1,51,Information,5.5
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2018Q1,51,Information,5.7
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2017Q1,51,Information,5.1
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2019Q1,51,Information,6.4
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2020Q1,51,Information,TBD
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2015Q2,51,Information,6.1
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2017Q2,51,Information,6.2
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2016Q2,51,Information,5.7
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2019Q2,51,Information,7.7
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2020Q2,51,Information,TBD
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2018Q2,51,Information,7.8
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2015Q3,51,Information,7.000000000000001
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2017Q3,51,Information,6.5
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2018Q3,51,Information,6.800000000000001
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2016Q3,51,Information,6.800000000000001
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2019Q3,51,Information,7.1
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2015Q4,51,Information,6.1
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2018Q4,51,Information,5.8999999999999995
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2019Q4,51,Information,7.3999999999999995
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2016Q4,51,Information,5.7
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2017Q4,51,Information,6.3
Workers,Baltimore City WIA,Maryland Workers by Industry,2015Q1,51,Information,5629
Workers,Baltimore City WIA,Maryland Workers by Industry,2016Q1,51,Information,5487
Workers,Baltimore City WIA,Maryland Workers by Industry,2018Q1,51,Information,5445
Workers,Baltimore City WIA,Maryland Workers by Industry,2017Q1,51,Information,5311
Workers,Baltimore City WIA,Maryland Workers by Industry,2019Q1,51,Information,5510
Workers,Baltimore City WIA,Maryland Workers by Industry,2015Q2,51,Information,5629
Workers,Baltimore City WIA,Maryland Workers by Industry,2020Q1,51,Information,6361
Workers,Baltimore City WIA,Maryland Workers by Industry,2016Q2,51,Information,5509
Workers,Baltimore City WIA,Maryland Workers by Industry,2019Q2,51,Information,6170
Workers,Baltimore City WIA,Maryland Workers by Industry,2018Q2,51,Information,5688
Workers,Baltimore City WIA,Maryland Workers by Industry,2017Q2,51,Information,5392
Workers,Baltimore City WIA,Maryland Workers by Industry,2020Q2,51,Information,6054
Workers,Baltimore City WIA,Maryland Workers by Industry,2015Q3,51,Information,5686
Workers,Baltimore City WIA,Maryland Workers by Industry,2016Q3,51,Information,5653
Workers,Baltimore City WIA,Maryland Workers by Industry,2017Q3,51,Information,5449
Workers,Baltimore City WIA,Maryland Workers by Industry,2019Q3,51,Information,6322
Workers,Baltimore City WIA,Maryland Workers by Industry,2018Q3,51,Information,5776
Workers,Baltimore City WIA,Maryland Workers by Industry,2015Q4,51,Information,5583
Workers,Baltimore City WIA,Maryland Workers by Industry,2016Q4,51,Information,5543
Workers,Baltimore City WIA,Maryland Workers by Industry,2017Q4,51,Information,5656
Workers,Baltimore City WIA,Maryland Workers by Industry,2019Q4,51,Information,6295
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2015Q1,55,Management of Companies and Enterprises,4820
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2017Q1,55,Management of Companies and Enterprises,5923
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2016Q1,55,Management of Companies and Enterprises,4624
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2018Q1,55,Management of Companies and Enterprises,6241
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2019Q1,55,Management of Companies and Enterprises,8510
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2015Q2,55,Management of Companies and Enterprises,4165
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2016Q2,55,Management of Companies and Enterprises,4183
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2017Q2,55,Management of Companies and Enterprises,4802
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2020Q1,55,Management of Companies and Enterprises,8770
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2018Q2,55,Management of Companies and Enterprises,6054
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2019Q2,55,Management of Companies and Enterprises,6440
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2020Q2,55,Management of Companies and Enterprises,TBD
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2016Q3,55,Management of Companies and Enterprises,4750
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2015Q3,55,Management of Companies and Enterprises,4260
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2017Q3,55,Management of Companies and Enterprises,5122
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2018Q3,55,Management of Companies and Enterprises,5775
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2019Q3,55,Management of Companies and Enterprises,6119
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2015Q4,55,Management of Companies and Enterprises,4658
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2016Q4,55,Management of Companies and Enterprises,4719
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2017Q4,55,Management of Companies and Enterprises,6129
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2018Q4,55,Management of Companies and Enterprises,7294
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2019Q4,55,Management of Companies and Enterprises,7157
Workers,Baltimore City WIA,Maryland Workers by Industry,2018Q4,51,Information,5560
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2017Q1,55,Management of Companies and Enterprises,0
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2015Q1,55,Management of Companies and Enterprises,23
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2016Q1,55,Management of Companies and Enterprises,-103
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2019Q1,55,Management of Companies and Enterprises,-13
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2018Q1,55,Management of Companies and Enterprises,-20
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2020Q1,55,Management of Companies and Enterprises,-12
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2016Q2,55,Management of Companies and Enterprises,7
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2015Q2,55,Management of Companies and Enterprises,-32
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2018Q2,55,Management of Companies and Enterprises,128
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2017Q2,55,Management of Companies and Enterprises,14
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2019Q2,55,Management of Companies and Enterprises,358
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2020Q2,55,Management of Companies and Enterprises,TBD
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2015Q3,55,Management of Companies and Enterprises,-20
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2018Q3,55,Management of Companies and Enterprises,31
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2016Q3,55,Management of Companies and Enterprises,-21
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2019Q3,55,Management of Companies and Enterprises,-39
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2017Q3,55,Management of Companies and Enterprises,-22
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2015Q4,55,Management of Companies and Enterprises,152
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2017Q4,55,Management of Companies and Enterprises,20
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2016Q4,55,Management of Companies and Enterprises,35
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2018Q4,55,Management of Companies and Enterprises,86
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2019Q4,55,Management of Companies and Enterprises,-1
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2016Q1,55,Management of Companies and Enterprises,185
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2015Q1,55,Management of Companies and Enterprises,207
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2018Q1,55,Management of Companies and Enterprises,259
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2019Q1,55,Management of Companies and Enterprises,377
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2017Q1,55,Management of Companies and Enterprises,228
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2020Q1,55,Management of Companies and Enterprises,435
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2016Q2,55,Management of Companies and Enterprises,306
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2015Q2,55,Management of Companies and Enterprises,337
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2017Q2,55,Management of Companies and Enterprises,292
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2018Q2,55,Management of Companies and Enterprises,434
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2020Q2,55,Management of Companies and Enterprises,1666
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2016Q3,55,Management of Companies and Enterprises,497
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2015Q3,55,Management of Companies and Enterprises,447
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2019Q2,55,Management of Companies and Enterprises,874
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2017Q3,55,Management of Companies and Enterprises,452
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2018Q3,55,Management of Companies and Enterprises,579
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2016Q4,55,Management of Companies and Enterprises,279
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2015Q4,55,Management of Companies and Enterprises,465
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2018Q4,55,Management of Companies and Enterprises,500
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2019Q3,55,Management of Companies and Enterprises,590
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2017Q4,55,Management of Companies and Enterprises,344
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2019Q4,55,Management of Companies and Enterprises,493
Separations,Baltimore City WIA,Maryland Separations by Industry,2016Q1,55,Management of Companies and Enterprises,317
Separations,Baltimore City WIA,Maryland Separations by Industry,2015Q1,55,Management of Companies and Enterprises,319
Separations,Baltimore City WIA,Maryland Separations by Industry,2017Q1,55,Management of Companies and Enterprises,242
Separations,Baltimore City WIA,Maryland Separations by Industry,2018Q1,55,Management of Companies and Enterprises,293
Separations,Baltimore City WIA,Maryland Separations by Industry,2020Q1,55,Management of Companies and Enterprises,474
Separations,Baltimore City WIA,Maryland Separations by Industry,2019Q1,55,Management of Companies and Enterprises,405
Separations,Baltimore City WIA,Maryland Separations by Industry,2015Q2,55,Management of Companies and Enterprises,408
Separations,Baltimore City WIA,Maryland Separations by Industry,2017Q2,55,Management of Companies and Enterprises,303
Separations,Baltimore City WIA,Maryland Separations by Industry,2016Q2,55,Management of Companies and Enterprises,330
Separations,Baltimore City WIA,Maryland Separations by Industry,2018Q2,55,Management of Companies and Enterprises,360
Separations,Baltimore City WIA,Maryland Separations by Industry,2019Q2,55,Management of Companies and Enterprises,588
Separations,Baltimore City WIA,Maryland Separations by Industry,2020Q2,55,Management of Companies and Enterprises,TBD
Separations,Baltimore City WIA,Maryland Separations by Industry,2015Q3,55,Management of Companies and Enterprises,537
Separations,Baltimore City WIA,Maryland Separations by Industry,2017Q3,55,Management of Companies and Enterprises,569
Separations,Baltimore City WIA,Maryland Separations by Industry,2016Q3,55,Management of Companies and Enterprises,634
Separations,Baltimore City WIA,Maryland Separations by Industry,2018Q3,55,Management of Companies and Enterprises,639
Separations,Baltimore City WIA,Maryland Separations by Industry,2015Q4,55,Management of Companies and Enterprises,449
Separations,Baltimore City WIA,Maryland Separations by Industry,2019Q3,55,Management of Companies and Enterprises,692
Separations,Baltimore City WIA,Maryland Separations by Industry,2017Q4,55,Management of Companies and Enterprises,349
Separations,Baltimore City WIA,Maryland Separations by Industry,2016Q4,55,Management of Companies and Enterprises,269
Separations,Baltimore City WIA,Maryland Separations by Industry,2018Q4,55,Management of Companies and Enterprises,455
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2015Q1,55,Management of Companies and Enterprises,10.299999999999999
Separations,Baltimore City WIA,Maryland Separations by Industry,2019Q4,55,Management of Companies and Enterprises,528
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2017Q1,55,Management of Companies and Enterprises,9.4
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2016Q1,55,Management of Companies and Enterprises,11.200000000000001
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2018Q1,55,Management of Companies and Enterprises,7.5
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2019Q1,55,Management of Companies and Enterprises,7.9
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2020Q1,55,Management of Companies and Enterprises,TBD
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2016Q2,55,Management of Companies and Enterprises,7.3999999999999995
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2018Q2,55,Management of Companies and Enterprises,6.3
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2015Q2,55,Management of Companies and Enterprises,8
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2017Q2,55,Management of Companies and Enterprises,8
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2019Q2,55,Management of Companies and Enterprises,5.7
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2017Q3,55,Management of Companies and Enterprises,9.2
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2020Q2,55,Management of Companies and Enterprises,TBD
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2018Q3,55,Management of Companies and Enterprises,7.8
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2015Q3,55,Management of Companies and Enterprises,9.2
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2016Q3,55,Management of Companies and Enterprises,8.5
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2019Q3,55,Management of Companies and Enterprises,8.5
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2017Q4,55,Management of Companies and Enterprises,7.7
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2016Q4,55,Management of Companies and Enterprises,8
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2015Q4,55,Management of Companies and Enterprises,9.700000000000001
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2018Q4,55,Management of Companies and Enterprises,7.3
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2019Q4,55,Management of Companies and Enterprises,6.3
Workers,Baltimore City WIA,Maryland Workers by Industry,2016Q1,55,Management of Companies and Enterprises,2410
Workers,Baltimore City WIA,Maryland Workers by Industry,2015Q1,55,Management of Companies and Enterprises,2348
Workers,Baltimore City WIA,Maryland Workers by Industry,2017Q1,55,Management of Companies and Enterprises,2116
Workers,Baltimore City WIA,Maryland Workers by Industry,2019Q1,55,Management of Companies and Enterprises,4988
Workers,Baltimore City WIA,Maryland Workers by Industry,2018Q1,55,Management of Companies and Enterprises,3489
Workers,Baltimore City WIA,Maryland Workers by Industry,2017Q2,55,Management of Companies and Enterprises,2291
Workers,Baltimore City WIA,Maryland Workers by Industry,2016Q2,55,Management of Companies and Enterprises,2363
Workers,Baltimore City WIA,Maryland Workers by Industry,2020Q1,55,Management of Companies and Enterprises,5797
Workers,Baltimore City WIA,Maryland Workers by Industry,2019Q2,55,Management of Companies and Enterprises,5231
Workers,Baltimore City WIA,Maryland Workers by Industry,2015Q2,55,Management of Companies and Enterprises,2505
Workers,Baltimore City WIA,Maryland Workers by Industry,2018Q2,55,Management of Companies and Enterprises,3511
Workers,Baltimore City WIA,Maryland Workers by Industry,2015Q3,55,Management of Companies and Enterprises,2357
Workers,Baltimore City WIA,Maryland Workers by Industry,2016Q3,55,Management of Companies and Enterprises,2392
Workers,Baltimore City WIA,Maryland Workers by Industry,2017Q3,55,Management of Companies and Enterprises,2250
Workers,Baltimore City WIA,Maryland Workers by Industry,2020Q2,55,Management of Companies and Enterprises,5926
Workers,Baltimore City WIA,Maryland Workers by Industry,2018Q3,55,Management of Companies and Enterprises,3713
Workers,Baltimore City WIA,Maryland Workers by Industry,2019Q3,55,Management of Companies and Enterprises,5333
Workers,Baltimore City WIA,Maryland Workers by Industry,2017Q4,55,Management of Companies and Enterprises,2271
Workers,Baltimore City WIA,Maryland Workers by Industry,2016Q4,55,Management of Companies and Enterprises,2199
Workers,Baltimore City WIA,Maryland Workers by Industry,2015Q4,55,Management of Companies and Enterprises,2282
Workers,Baltimore City WIA,Maryland Workers by Industry,2018Q4,55,Management of Companies and Enterprises,3656
Workers,Baltimore City WIA,Maryland Workers by Industry,2019Q4,55,Management of Companies and Enterprises,5690
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2015Q1,31-33,Manufacturing,4548
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2016Q1,31-33,Manufacturing,5065
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2017Q1,31-33,Manufacturing,5514
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2018Q1,31-33,Manufacturing,5480
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2019Q1,31-33,Manufacturing,5811
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2015Q2,31-33,Manufacturing,4748
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2016Q2,31-33,Manufacturing,4884
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2020Q1,31-33,Manufacturing,5928
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2017Q2,31-33,Manufacturing,4907
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2019Q2,31-33,Manufacturing,5141
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2018Q2,31-33,Manufacturing,5227
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2020Q2,31-33,Manufacturing,TBD
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2016Q3,31-33,Manufacturing,5149
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2015Q3,31-33,Manufacturing,4557
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2018Q3,31-33,Manufacturing,5025
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2017Q3,31-33,Manufacturing,4938
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2019Q3,31-33,Manufacturing,5184
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2015Q4,31-33,Manufacturing,5126
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2016Q4,31-33,Manufacturing,5163
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2017Q4,31-33,Manufacturing,5275
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2018Q4,31-33,Manufacturing,5332
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2019Q4,31-33,Manufacturing,5411
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2015Q1,31-33,Manufacturing,-39
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2016Q1,31-33,Manufacturing,-97
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2017Q1,31-33,Manufacturing,110
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2019Q1,31-33,Manufacturing,-34
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2018Q1,31-33,Manufacturing,-44
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2020Q1,31-33,Manufacturing,-387
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2015Q2,31-33,Manufacturing,73
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2016Q2,31-33,Manufacturing,109
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2017Q2,31-33,Manufacturing,27
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2018Q2,31-33,Manufacturing,159
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2015Q3,31-33,Manufacturing,-53
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2019Q2,31-33,Manufacturing,162
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2020Q2,31-33,Manufacturing,TBD
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2016Q3,31-33,Manufacturing,-113
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2017Q3,31-33,Manufacturing,61
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2018Q3,31-33,Manufacturing,12
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2019Q3,31-33,Manufacturing,-96
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2015Q4,31-33,Manufacturing,-338
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2016Q4,31-33,Manufacturing,-107
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2017Q4,31-33,Manufacturing,430
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2018Q4,31-33,Manufacturing,86
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2019Q4,31-33,Manufacturing,-413
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2015Q1,31-33,Manufacturing,747
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2016Q1,31-33,Manufacturing,740
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2017Q1,31-33,Manufacturing,927
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2020Q1,31-33,Manufacturing,815
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2019Q1,31-33,Manufacturing,892
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2018Q1,31-33,Manufacturing,893
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2015Q2,31-33,Manufacturing,886
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2016Q2,31-33,Manufacturing,895
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2019Q2,31-33,Manufacturing,1172
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2018Q2,31-33,Manufacturing,1081
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2020Q2,31-33,Manufacturing,786
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2017Q2,31-33,Manufacturing,976
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2015Q3,31-33,Manufacturing,929
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2016Q3,31-33,Manufacturing,1000
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2017Q3,31-33,Manufacturing,1051
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2019Q3,31-33,Manufacturing,1106
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2018Q3,31-33,Manufacturing,1160
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2015Q4,31-33,Manufacturing,893
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2016Q4,31-33,Manufacturing,737
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2018Q4,31-33,Manufacturing,921
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2019Q4,31-33,Manufacturing,906
Separations,Baltimore City WIA,Maryland Separations by Industry,2015Q1,31-33,Manufacturing,934
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2017Q4,31-33,Manufacturing,1454
Separations,Baltimore City WIA,Maryland Separations by Industry,2016Q1,31-33,Manufacturing,979
Separations,Baltimore City WIA,Maryland Separations by Industry,2017Q1,31-33,Manufacturing,902
Separations,Baltimore City WIA,Maryland Separations by Industry,2018Q1,31-33,Manufacturing,1014
Separations,Baltimore City WIA,Maryland Separations by Industry,2015Q2,31-33,Manufacturing,959
Separations,Baltimore City WIA,Maryland Separations by Industry,2019Q1,31-33,Manufacturing,1052
Separations,Baltimore City WIA,Maryland Separations by Industry,2020Q1,31-33,Manufacturing,1312
Separations,Baltimore City WIA,Maryland Separations by Industry,2016Q2,31-33,Manufacturing,876
Separations,Baltimore City WIA,Maryland Separations by Industry,2018Q2,31-33,Manufacturing,1087
