Measure,Location,Indicator,Time,Indicator_Status,Indicator_Value,Amount,Unemployment_Rate
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2018Q1,71,"Arts, Entertainment, and Recreation",-17
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2019Q1,71,"Arts, Entertainment, and Recreation",102
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2017Q2,71,"Arts, Entertainment, and Recreation",1275
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2020Q1,71,"Arts, Entertainment, and Recreation",-949
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2016Q2,71,"Arts, Entertainment, and Recreation",1257
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2015Q2,71,"Arts, Entertainment, and Recreation",1861
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2018Q2,71,"Arts, Entertainment, and Recreation",1256
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2020Q2,71,"Arts, Entertainment, and Recreation",TBD
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2015Q3,71,"Arts, Entertainment, and Recreation",-757
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2016Q3,71,"Arts, Entertainment, and Recreation",-436
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2019Q2,71,"Arts, Entertainment, and Recreation",2076
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2018Q3,71,"Arts, Entertainment, and Recreation",-372
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2017Q3,71,"Arts, Entertainment, and Recreation",-607
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2019Q3,71,"Arts, Entertainment, and Recreation",-802
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2015Q4,71,"Arts, Entertainment, and Recreation",-1056
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2016Q4,71,"Arts, Entertainment, and Recreation",-626
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2017Q4,71,"Arts, Entertainment, and Recreation",-656
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2018Q4,71,"Arts, Entertainment, and Recreation",-477
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2019Q4,71,"Arts, Entertainment, and Recreation",-684
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2016Q1,71,"Arts, Entertainment, and Recreation",692
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2015Q1,71,"Arts, Entertainment, and Recreation",741
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2017Q1,71,"Arts, Entertainment, and Recreation",699
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2018Q1,71,"Arts, Entertainment, and Recreation",770
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2019Q1,71,"Arts, Entertainment, and Recreation",913
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2016Q2,71,"Arts, Entertainment, and Recreation",1645
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2020Q1,71,"Arts, Entertainment, and Recreation",1451
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2015Q2,71,"Arts, Entertainment, and Recreation",2175
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2018Q2,71,"Arts, Entertainment, and Recreation",2140
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2017Q2,71,"Arts, Entertainment, and Recreation",1925
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2019Q2,71,"Arts, Entertainment, and Recreation",2972
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2015Q3,71,"Arts, Entertainment, and Recreation",1512
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2016Q3,71,"Arts, Entertainment, and Recreation",1576
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2020Q2,71,"Arts, Entertainment, and Recreation",247
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2017Q3,71,"Arts, Entertainment, and Recreation",1427
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2018Q3,71,"Arts, Entertainment, and Recreation",1393
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2019Q3,71,"Arts, Entertainment, and Recreation",1280
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2016Q4,71,"Arts, Entertainment, and Recreation",778
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2015Q4,71,"Arts, Entertainment, and Recreation",664
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2017Q4,71,"Arts, Entertainment, and Recreation",607
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2018Q4,71,"Arts, Entertainment, and Recreation",813
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2019Q4,71,"Arts, Entertainment, and Recreation",825
Separations,Prince Georges WIA,Maryland Separations by Industry,2016Q1,71,"Arts, Entertainment, and Recreation",944
Separations,Prince Georges WIA,Maryland Separations by Industry,2015Q1,71,"Arts, Entertainment, and Recreation",862
Separations,Prince Georges WIA,Maryland Separations by Industry,2017Q1,71,"Arts, Entertainment, and Recreation",915
Separations,Prince Georges WIA,Maryland Separations by Industry,2018Q1,71,"Arts, Entertainment, and Recreation",967
Separations,Prince Georges WIA,Maryland Separations by Industry,2019Q1,71,"Arts, Entertainment, and Recreation",1028
Separations,Prince Georges WIA,Maryland Separations by Industry,2020Q1,71,"Arts, Entertainment, and Recreation",2671
Separations,Prince Georges WIA,Maryland Separations by Industry,2015Q2,71,"Arts, Entertainment, and Recreation",1594
Separations,Prince Georges WIA,Maryland Separations by Industry,2017Q2,71,"Arts, Entertainment, and Recreation",1555
Separations,Prince Georges WIA,Maryland Separations by Industry,2016Q2,71,"Arts, Entertainment, and Recreation",1250
Separations,Prince Georges WIA,Maryland Separations by Industry,2019Q2,71,"Arts, Entertainment, and Recreation",1764
Separations,Prince Georges WIA,Maryland Separations by Industry,2020Q2,71,"Arts, Entertainment, and Recreation",TBD
Separations,Prince Georges WIA,Maryland Separations by Industry,2016Q3,71,"Arts, Entertainment, and Recreation",2518
Separations,Prince Georges WIA,Maryland Separations by Industry,2018Q2,71,"Arts, Entertainment, and Recreation",1694
Separations,Prince Georges WIA,Maryland Separations by Industry,2015Q3,71,"Arts, Entertainment, and Recreation",2668
Separations,Prince Georges WIA,Maryland Separations by Industry,2017Q3,71,"Arts, Entertainment, and Recreation",2376
Separations,Prince Georges WIA,Maryland Separations by Industry,2018Q3,71,"Arts, Entertainment, and Recreation",2505
Separations,Prince Georges WIA,Maryland Separations by Industry,2017Q4,71,"Arts, Entertainment, and Recreation",1406
Separations,Prince Georges WIA,Maryland Separations by Industry,2019Q3,71,"Arts, Entertainment, and Recreation",2529
Separations,Prince Georges WIA,Maryland Separations by Industry,2015Q4,71,"Arts, Entertainment, and Recreation",1845
Separations,Prince Georges WIA,Maryland Separations by Industry,2016Q4,71,"Arts, Entertainment, and Recreation",1519
Separations,Prince Georges WIA,Maryland Separations by Industry,2018Q4,71,"Arts, Entertainment, and Recreation",1458
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2015Q1,71,"Arts, Entertainment, and Recreation",11.899999999999999
Separations,Prince Georges WIA,Maryland Separations by Industry,2019Q4,71,"Arts, Entertainment, and Recreation",1638
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2017Q1,71,"Arts, Entertainment, and Recreation",11.700000000000001
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2016Q1,71,"Arts, Entertainment, and Recreation",9.700000000000001
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2018Q1,71,"Arts, Entertainment, and Recreation",11.1
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2019Q1,71,"Arts, Entertainment, and Recreation",13.700000000000001
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2020Q1,71,"Arts, Entertainment, and Recreation",TBD
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2016Q2,71,"Arts, Entertainment, and Recreation",17.9
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2017Q2,71,"Arts, Entertainment, and Recreation",17.4
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2015Q2,71,"Arts, Entertainment, and Recreation",18.5
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2018Q2,71,"Arts, Entertainment, and Recreation",17.2
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2019Q2,71,"Arts, Entertainment, and Recreation",19.3
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2020Q2,71,"Arts, Entertainment, and Recreation",TBD
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2015Q3,71,"Arts, Entertainment, and Recreation",29.299999999999997
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2016Q3,71,"Arts, Entertainment, and Recreation",20.8
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2017Q3,71,"Arts, Entertainment, and Recreation",21.3
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2018Q3,71,"Arts, Entertainment, and Recreation",21.2
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2019Q3,71,"Arts, Entertainment, and Recreation",27.3
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2015Q4,71,"Arts, Entertainment, and Recreation",20.9
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2018Q4,71,"Arts, Entertainment, and Recreation",21.6
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2016Q4,71,"Arts, Entertainment, and Recreation",24.7
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2017Q4,71,"Arts, Entertainment, and Recreation",21.4
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2019Q4,71,"Arts, Entertainment, and Recreation",37.2
Workers,Prince Georges WIA,Maryland Workers by Industry,2017Q1,71,"Arts, Entertainment, and Recreation",3150
Workers,Prince Georges WIA,Maryland Workers by Industry,2015Q1,71,"Arts, Entertainment, and Recreation",3088
Workers,Prince Georges WIA,Maryland Workers by Industry,2016Q1,71,"Arts, Entertainment, and Recreation",3064
Workers,Prince Georges WIA,Maryland Workers by Industry,2018Q1,71,"Arts, Entertainment, and Recreation",3051
Workers,Prince Georges WIA,Maryland Workers by Industry,2019Q1,71,"Arts, Entertainment, and Recreation",3056
Workers,Prince Georges WIA,Maryland Workers by Industry,2015Q2,71,"Arts, Entertainment, and Recreation",3713
Workers,Prince Georges WIA,Maryland Workers by Industry,2020Q1,71,"Arts, Entertainment, and Recreation",3734
Workers,Prince Georges WIA,Maryland Workers by Industry,2016Q2,71,"Arts, Entertainment, and Recreation",3268
Workers,Prince Georges WIA,Maryland Workers by Industry,2017Q2,71,"Arts, Entertainment, and Recreation",3484
Workers,Prince Georges WIA,Maryland Workers by Industry,2018Q2,71,"Arts, Entertainment, and Recreation",3316
Workers,Prince Georges WIA,Maryland Workers by Industry,2019Q2,71,"Arts, Entertainment, and Recreation",3473
Workers,Prince Georges WIA,Maryland Workers by Industry,2020Q2,71,"Arts, Entertainment, and Recreation",2372
Workers,Prince Georges WIA,Maryland Workers by Industry,2015Q3,71,"Arts, Entertainment, and Recreation",5106
Workers,Prince Georges WIA,Maryland Workers by Industry,2016Q3,71,"Arts, Entertainment, and Recreation",4521
Workers,Prince Georges WIA,Maryland Workers by Industry,2017Q3,71,"Arts, Entertainment, and Recreation",4630
Workers,Prince Georges WIA,Maryland Workers by Industry,2018Q3,71,"Arts, Entertainment, and Recreation",4730
Workers,Prince Georges WIA,Maryland Workers by Industry,2019Q3,71,"Arts, Entertainment, and Recreation",5080
Workers,Prince Georges WIA,Maryland Workers by Industry,2016Q4,71,"Arts, Entertainment, and Recreation",4214
Workers,Prince Georges WIA,Maryland Workers by Industry,2015Q4,71,"Arts, Entertainment, and Recreation",4412
Workers,Prince Georges WIA,Maryland Workers by Industry,2017Q4,71,"Arts, Entertainment, and Recreation",3889
Workers,Prince Georges WIA,Maryland Workers by Industry,2019Q4,71,"Arts, Entertainment, and Recreation",4447
Workers,Prince Georges WIA,Maryland Workers by Industry,2018Q4,71,"Arts, Entertainment, and Recreation",3731
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2015Q1,23,Construction,4822
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2016Q1,23,Construction,5093
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2018Q1,23,Construction,5630
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2017Q1,23,Construction,5393
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2019Q1,23,Construction,5813
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2020Q1,23,Construction,5855
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2015Q2,23,Construction,5269
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2016Q2,23,Construction,5328
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2017Q2,23,Construction,5529
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2018Q2,23,Construction,5701
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2019Q2,23,Construction,5890
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2015Q3,23,Construction,5457
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2020Q2,23,Construction,TBD
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2016Q3,23,Construction,5722
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2017Q3,23,Construction,5576
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2018Q3,23,Construction,5676
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2019Q3,23,Construction,6141
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2015Q4,23,Construction,5958
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2016Q4,23,Construction,5975
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2017Q4,23,Construction,6250
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2018Q4,23,Construction,6325
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2015Q1,23,Construction,-39
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2016Q1,23,Construction,439
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2019Q4,23,Construction,6473
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2017Q1,23,Construction,641
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2018Q1,23,Construction,181
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2019Q1,23,Construction,1066
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2020Q1,23,Construction,-910
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2016Q2,23,Construction,1061
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2015Q2,23,Construction,836
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2017Q2,23,Construction,1573
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2018Q2,23,Construction,1094
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2019Q2,23,Construction,1003
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2020Q2,23,Construction,TBD
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2015Q3,23,Construction,591
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2016Q3,23,Construction,626
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2018Q3,23,Construction,230
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2017Q3,23,Construction,578
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2019Q3,23,Construction,328
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2015Q4,23,Construction,-133
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2017Q4,23,Construction,-596
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2019Q4,23,Construction,-508
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2018Q4,23,Construction,-493
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2016Q4,23,Construction,-1077
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2015Q1,23,Construction,3377
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2018Q1,23,Construction,3720
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2017Q1,23,Construction,4073
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2016Q1,23,Construction,3731
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2019Q1,23,Construction,4320
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2020Q1,23,Construction,3716
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2015Q2,23,Construction,4286
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2016Q2,23,Construction,4589
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2017Q2,23,Construction,5021
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2018Q2,23,Construction,4309
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2019Q2,23,Construction,4729
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2020Q2,23,Construction,2786
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2016Q3,23,Construction,4783
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2017Q3,23,Construction,4941
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2015Q3,23,Construction,4417
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2018Q3,23,Construction,4600
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2019Q3,23,Construction,4552
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2015Q4,23,Construction,4027
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2016Q4,23,Construction,3590
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2017Q4,23,Construction,4027
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2018Q4,23,Construction,3549
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2019Q4,23,Construction,3801
Separations,Prince Georges WIA,Maryland Separations by Industry,2015Q1,23,Construction,4030
Separations,Prince Georges WIA,Maryland Separations by Industry,2017Q1,23,Construction,3976
Separations,Prince Georges WIA,Maryland Separations by Industry,2016Q1,23,Construction,3964
Separations,Prince Georges WIA,Maryland Separations by Industry,2018Q1,23,Construction,4069
Separations,Prince Georges WIA,Maryland Separations by Industry,2019Q1,23,Construction,3858
Separations,Prince Georges WIA,Maryland Separations by Industry,2020Q1,23,Construction,5292
Separations,Prince Georges WIA,Maryland Separations by Industry,2015Q2,23,Construction,4534
Separations,Prince Georges WIA,Maryland Separations by Industry,2017Q2,23,Construction,4213
Separations,Prince Georges WIA,Maryland Separations by Industry,2018Q2,23,Construction,4211
Separations,Prince Georges WIA,Maryland Separations by Industry,2020Q2,23,Construction,TBD
Separations,Prince Georges WIA,Maryland Separations by Industry,2016Q2,23,Construction,4210
Separations,Prince Georges WIA,Maryland Separations by Industry,2019Q2,23,Construction,4434
Separations,Prince Georges WIA,Maryland Separations by Industry,2015Q3,23,Construction,4566
Separations,Prince Georges WIA,Maryland Separations by Industry,2016Q3,23,Construction,4858
Separations,Prince Georges WIA,Maryland Separations by Industry,2017Q3,23,Construction,4963
Separations,Prince Georges WIA,Maryland Separations by Industry,2018Q3,23,Construction,4976
Separations,Prince Georges WIA,Maryland Separations by Industry,2019Q3,23,Construction,4824
Separations,Prince Georges WIA,Maryland Separations by Industry,2015Q4,23,Construction,5087
Separations,Prince Georges WIA,Maryland Separations by Industry,2016Q4,23,Construction,5241
Separations,Prince Georges WIA,Maryland Separations by Industry,2017Q4,23,Construction,5153
Separations,Prince Georges WIA,Maryland Separations by Industry,2018Q4,23,Construction,4645
Separations,Prince Georges WIA,Maryland Separations by Industry,2019Q4,23,Construction,4890
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2015Q1,23,Construction,9.4
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2016Q1,23,Construction,9.1
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2017Q1,23,Construction,8.1
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2019Q1,23,Construction,8.5
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2018Q1,23,Construction,9
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2020Q1,23,Construction,TBD
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2015Q2,23,Construction,8.6
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2016Q2,23,Construction,9.3
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2017Q2,23,Construction,9.5
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2019Q2,23,Construction,9.2
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2018Q2,23,Construction,8.799999999999999
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2020Q2,23,Construction,TBD
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2015Q3,23,Construction,10.6
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2016Q3,23,Construction,10.8
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2019Q3,23,Construction,10
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2018Q3,23,Construction,10.5
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2017Q3,23,Construction,11.600000000000001
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2015Q4,23,Construction,9.700000000000001
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2016Q4,23,Construction,9.5
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2017Q4,23,Construction,9.700000000000001
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2018Q4,23,Construction,9.2
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2019Q4,23,Construction,10.8
Workers,Prince Georges WIA,Maryland Workers by Industry,2015Q1,23,Construction,24923
Workers,Prince Georges WIA,Maryland Workers by Industry,2016Q1,23,Construction,25721
Workers,Prince Georges WIA,Maryland Workers by Industry,2017Q1,23,Construction,25923
Workers,Prince Georges WIA,Maryland Workers by Industry,2018Q1,23,Construction,26883
Workers,Prince Georges WIA,Maryland Workers by Industry,2019Q1,23,Construction,27703
Workers,Prince Georges WIA,Maryland Workers by Industry,2020Q1,23,Construction,29462
Workers,Prince Georges WIA,Maryland Workers by Industry,2015Q2,23,Construction,25483
Workers,Prince Georges WIA,Maryland Workers by Industry,2016Q2,23,Construction,26046
Workers,Prince Georges WIA,Maryland Workers by Industry,2017Q2,23,Construction,26456
Workers,Prince Georges WIA,Maryland Workers by Industry,2018Q2,23,Construction,27135
Workers,Prince Georges WIA,Maryland Workers by Industry,2019Q2,23,Construction,28991
Workers,Prince Georges WIA,Maryland Workers by Industry,2020Q2,23,Construction,28969
Workers,Prince Georges WIA,Maryland Workers by Industry,2015Q3,23,Construction,26247
Workers,Prince Georges WIA,Maryland Workers by Industry,2016Q3,23,Construction,26841
Workers,Prince Georges WIA,Maryland Workers by Industry,2017Q3,23,Construction,27785
Workers,Prince Georges WIA,Maryland Workers by Industry,2019Q3,23,Construction,29771
Workers,Prince Georges WIA,Maryland Workers by Industry,2018Q3,23,Construction,28348
Workers,Prince Georges WIA,Maryland Workers by Industry,2017Q4,23,Construction,27832
Workers,Prince Georges WIA,Maryland Workers by Industry,2016Q4,23,Construction,27460
Workers,Prince Georges WIA,Maryland Workers by Industry,2015Q4,23,Construction,26554
Workers,Prince Georges WIA,Maryland Workers by Industry,2019Q4,23,Construction,30022
Workers,Prince Georges WIA,Maryland Workers by Industry,2018Q4,23,Construction,28415
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2016Q1,61,Educational Services,4369
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2015Q1,61,Educational Services,4871
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2017Q1,61,Educational Services,4469
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2020Q1,61,Educational Services,4485
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2016Q2,61,Educational Services,4470
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2015Q2,61,Educational Services,4421
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2019Q1,61,Educational Services,4528
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2017Q2,61,Educational Services,5031
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2018Q1,61,Educational Services,4585
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2018Q2,61,Educational Services,5441
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2015Q3,61,Educational Services,4778
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2020Q2,61,Educational Services,TBD
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2017Q3,61,Educational Services,4096
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2016Q3,61,Educational Services,4898
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2018Q3,61,Educational Services,4465
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2019Q3,61,Educational Services,4529
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2019Q2,61,Educational Services,5574
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2017Q4,61,Educational Services,5252
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2019Q4,61,Educational Services,5215
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2015Q4,61,Educational Services,5057
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2016Q4,61,Educational Services,5202
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2018Q4,61,Educational Services,5369
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2015Q1,61,Educational Services,178
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2019Q1,61,Educational Services,489
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2020Q1,61,Educational Services,-21737
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2018Q1,61,Educational Services,433
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2016Q1,61,Educational Services,460
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2017Q1,61,Educational Services,502
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2015Q2,61,Educational Services,-1067
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2017Q2,61,Educational Services,3238
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2019Q2,61,Educational Services,1561
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2018Q2,61,Educational Services,918
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2016Q2,61,Educational Services,-970
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2020Q2,61,Educational Services,TBD
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2015Q3,61,Educational Services,671
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2016Q3,61,Educational Services,841
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2017Q3,61,Educational Services,-2479
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2019Q3,61,Educational Services,-1544
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2018Q3,61,Educational Services,-1744
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2015Q4,61,Educational Services,612
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2017Q4,61,Educational Services,1138
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2016Q4,61,Educational Services,116
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2018Q4,61,Educational Services,1563
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2019Q4,61,Educational Services,-408
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2015Q1,61,Educational Services,2033
